,Continent,GDP_Capita,IncomeGroup,Area,Total_Edge_Length,Density,Edge_Connectivity,Edge_No,Clique_No,Ave_Path_Length,Assortativity,Diameter,Max_Degree,Transivitity,Articulation_Points,max_5perc_isolated,max_10perc_isolated,max_20perc_isolated,mean_5perc_isolated,mean_10perc_isolated,mean_20perc_isolated,min_5perc_isolated,min_10perc_isolated,min_20perc_isolated,max_5perc_surloss_e2,max_10perc_surloss_e2,max_20perc_surloss_e2,mean_5perc_surloss_e2,mean_10perc_surloss_e2,mean_20perc_surloss_e2,min_5perc_surloss_e2,min_10perc_surloss_e2,min_20perc_surloss_e2,areaLog,edgeLog,edgeAreaLog
Sri Lanka,Asia,3853,Lower middle income,65791.73003685691,26161178.2805748,0.000312871405268,1,14946,4,53.72496805293233,0.059490862520246,147,10,0.1042471042471042,536,7.878787878787878,13.373737373737374,44.97676767676767,2.4008080808080807,6.505757575757576,27.973535353535354,0.0,2.0,15.41212121212121,49.15759052877704,65.60391873572121,87.36144364573107,42.86874396414084,60.57189950578442,81.41442819005343,36.11087352770161,55.65778739263031,77.13146074086873,11.094249426084154,17.079787124845318,5.985537698761164
Lesotho,Africa,1158,Lower middle income,30533.964585500053,5074005.167434157,0.0040148895504686,1,1002,3,22.120394597128676,0.010501363199972,54,10,0.1343537414965986,130,22.670707070707046,63.05252525252525,90.3171717171717,9.877070707070708,29.28161616161616,78.46777777777777,2.0,9.775757575757579,62.66565656565657,44.088620284685675,70.09389749217425,97.09924819141533,25.387484798976246,47.66470718016841,86.69668575305944,12.54597679932135,30.103402044273384,68.26042169955969,10.326594935978004,15.439641037555145,5.113046101577142
Lithuania,Europe,19455,High income,65030.77380086922,23774861.872498084,0.0002961754140712,1,15084,3,56.72126681238246,-0.0081198679268327,140,16,0.1462722852512155,885,9.7979797979798,17.272727272727273,45.46969696969694,4.30949494949495,9.533232323232323,30.89808080808081,0.0,2.0,20.86868686868687,83.25722817115589,96.53117180206603,99.93647340579206,71.32087528039307,89.3340098398623,98.64338112291159,63.84022042571788,83.06385590839356,96.90196512410647,11.082615879929252,16.98413935659959,5.90152347667034
Luxembourg,Europe,114705,High income,2582.2733426729646,3786940.0079389303,0.0007190086268506,1,6313,4,32.760825362223514,0.035215628203069,93,8,0.1774055317491235,176,5.9393939393939394,11.696969696969695,34.425252525252525,2.364747474747475,6.15,22.246767676767675,0.0,2.0,11.696969696969695,47.1504773828502,67.18141219591452,90.21231487079685,37.99807172654916,58.7570842058122,84.51828476539458,29.55975903566554,51.911148398040766,78.09690026045708,7.856425430510118,15.147068865179085,7.290643434668966
Latvia,Europe,17836,High income,64705.997807738626,24913578.5424005,0.0003122704620071,1,14066,4,61.68006772268518,0.0465772968633307,158,10,0.1373164878599661,849,9.7979797979798,17.272727272727273,62.35050505050504,4.441616161616162,9.723434343434343,32.67,0.0,3.97979797979798,19.090909090909093,91.16180438366071,96.5644132858004,99.97317207241987,87.9540772420023,95.03694811288318,98.2111482192955,83.79919340153097,93.50991747873354,97.23320087392048,11.077609178012207,17.03092353578836,5.953314357776154
Saint Martin,Central-America,15400,High income,56.122879035008964,59718.59263109932,0.0434782608695652,1,105,3,11.938302277432712,-0.164518109269491,32,8,0.1025641025641025,33,61.36363636363637,71.03219696969695,84.48863636363636,19.3655303030303,38.2935606060606,67.6941287878788,0.0,0.0,40.066287878787875,74.95596691985983,90.13939223050224,95.46329755310363,27.957755606175603,51.06461410682335,83.05597566396558,0.0034448267261761303,1.5611992978948894,60.00920929148974,4.027543555326245,10.997398685251854,6.969855129925608
Morocco,Africa,3204,Lower middle income,414347.98346211395,61718508.029950485,0.0001420782965529,1,37239,3,66.73148040937961,0.0318942966998027,190,16,0.1396747152742981,385,5.9393939393939394,11.696969696969695,48.376767676767635,2.2037373737373738,5.883434343434344,30.84656565656566,0.0,0.0,17.272727272727273,37.23746948270978,56.92672603405096,85.40123439193972,30.8671159805428,48.94350491841783,78.60816115205357,25.68751418657343,43.14030742532551,72.29173665892289,12.934461439515289,17.9380944119647,5.003632972449411
Monaco,Europe,185829,High income,2.353956963596267,46401.89728965155,0.0138192491133667,1,339,3,12.439403204109086,0.13398406222595,32,7,0.1916790490341753,14,25.0,46.42857142857143,75.17857142857137,3.607142857142857,9.892857142857144,38.98214285714286,0.0,0.0,0.0,19.77769971956638,45.618371487106614,90.21572139378847,6.23708483767056,16.19997491202447,47.38144156293532,0.15946232666584362,1.9323434519206186,9.658142901033616,0.8560977264263863,10.74509562724156,9.888997900815173
Moldova,Europe,4499,Lower middle income,33893.336446373294,11479963.069599072,0.0005448066261171,1,7215,3,50.68823431381662,0.0692693598563006,140,8,0.1765336765336765,815,13.653535353535329,34.24242424242424,92.8111111111111,7.7182828282828275,20.88909090909091,84.27626262626264,2.0,9.7979797979798,67.65151515151516,62.674786225968326,85.87225470449107,98.96654005859604,46.46586561885534,70.48768371574083,94.14273477968366,32.79622866635261,59.098754149689576,87.4382362440717,10.430973709043371,16.256113731916642,5.82514002287327
Madagascar,Africa,522,Low income,591927.306833835,17787454.759250008,0.0015036577742485,1,2670,3,45.94687244814634,0.1173014852751112,139,10,0.1379518072289156,440,78.71111111111108,91.55858585858586,97.77878787878785,54.593737373737376,80.17414141414142,95.54363636363637,20.82626262626263,61.28181818181818,91.3909090909091,89.22502286547434,96.59169420002338,99.83864399174678,69.04180346898568,87.65132834425093,98.09571919178455,45.24885502846045,75.93168170806449,93.79731612476681,13.291139113816111,16.694003977975747,3.4028648641596346
Maldives,Asia,10791,Upper middle income,299.73733674845784,18362.875490826795,0.0796586059743954,1,56,3,5.732574679943101,-0.0148270181219076,14,4,0.2242990654205607,8,70.49999999999983,80.0,100.0,24.3,47.65,83.45,0.0,0.0,60.0,5.943759992476251,6.663592253472287,100.0,2.928249335237284,7.685729149836365,38.070198248167344,0.0,0.07463498588051609,5.943759992476251,5.702906546971724,9.818086269058725,4.115179722087001
Mexico,North-America,9863,Upper middle income,1976578.830688695,310392708.6907726,1.785248856072316e-05,1,275876,4,192.17792295422703,0.1644096381385564,718,21,0.1084364257188894,9597,20.830303030303032,43.47878787878788,93.96363636363637,10.674141414141413,29.03151515151515,86.8980808080808,3.97979797979798,17.272727272727273,79.63232323232323,71.49602432438641,87.81458468876409,98.92290167051344,64.5570121498819,84.34654359701395,97.44198309231824,57.67615826553182,80.56270182535502,95.877902469003,14.496878044904658,19.553348855954827,5.05647081105017
Marshall Is.,Oceania,3788,Upper middle income,301.0094476527774,49467.38889582166,0.1473684210526315,1,28,3,4.010526315789473,-0.0370370370370383,11,3,0.1111111111111111,2,100.0,100.0,100.0,37.0,93.5,100.0,0.0,0.0,100.0,100.0,100.0,100.0,37.001193510076874,93.50021262050326,100.0,0.0,0.0044233892781161705,100.0,5.707141651807052,10.809068921260568,5.101927269453516
Macedonia,Europe,6093,Upper middle income,24808.9918756569,8373248.546389885,0.0006528607396175,1,6709,3,47.08097117730283,0.1108837717202442,120,10,0.1626180836707152,603,15.51919191919189,50.09090909090907,89.76161616161616,8.32939393939394,25.33161616161616,78.97060606060606,2.0,11.676767676767676,62.21818181818182,53.421064586920274,72.36021829097994,93.7416880950129,41.762570993421605,62.90231789901131,86.16179527304593,26.0447883047216,53.75510715063823,78.81583117844303,10.11896144206974,15.940552485015662,5.821591042945922
Mali,Africa,891,Low income,1255300.2490856636,28702246.42084074,0.0009453406602593,1,4410,3,43.92229171154891,0.0569096055221812,141,8,0.1259396322423962,484,51.411111111111104,67.76262626262627,95.62222222222222,19.178484848484846,46.20848484848485,90.12252525252525,3.97979797979798,20.741414141414147,83.13030303030304,72.47848044171691,96.12810337367542,99.89146266251386,36.555000317104636,66.2720994367226,97.50753464475876,17.739847929079712,41.074891423107275,91.23098977852705,14.04288534423348,17.17248595016988,3.1296006059363988
Malta,Europe,29416,High income,323.13306136971994,584811.6070079781,0.0015847066999528,1,2880,3,31.814440199607017,0.062319654660317,93,8,0.2109579480020939,86,7.818181818181818,15.415151515151512,67.87878787878788,2.144040404040404,7.046565656565657,37.33656565656566,0.0,0.0,17.232323232323232,14.810410196113697,33.48419801214314,87.774248819043,8.920318679271844,22.594381696389448,66.00635277374745,4.3276005282261005,14.55983228751621,48.70440008902895,5.778064193097629,13.2790450350456,7.500980841947971
Myanmar,Asia,1408,Lower middle income,670399.2653119655,44444769.25399495,0.0003377692058557,1,12982,4,57.88108286382494,0.0931409266989222,152,8,0.1251644427739146,1152,37.77575757575756,65.80303030303031,96.15555555555557,22.59535353535354,48.79787878787879,90.09272727272727,9.7979797979798,31.23131313131313,81.06464646464647,69.98051056146228,91.31440567419597,99.87030463666399,56.05756945393394,78.99995201775609,97.94094810671048,42.98836745270575,69.03948400389265,93.66065208102468,13.41562873225437,17.609757835924217,4.194129103669848
Montenegro,Europe,8832,Upper middle income,13331.845508449198,2955895.4296242334,0.003481511970913,1,1421,3,25.04425513774145,0.0606593024267193,76,8,0.1972982580874511,83,20.435353535353503,46.85454545454545,84.48787878787878,8.274343434343434,22.39151515151515,62.51515151515152,0.0,7.858585858585859,35.71111111111111,60.98891589144478,79.76469699664804,97.77828937838247,37.25329556850026,61.14035415331909,89.08515836313212,14.199671311984142,39.726848045571465,77.67500201473577,9.497910851335376,14.899312184789935,5.401401333454559
Mongolia,Asia,4295,Lower middle income,1577068.0710569827,38168567.96199726,0.0011313031865191,1,3723,4,39.62431010409023,0.062580164394757,103,8,0.138004246284501,419,40.087878787878786,68.43939393939394,93.37676767676766,16.90919191919192,38.92080808080809,85.40575757575758,3.978787878787879,15.413131313131311,67.89090909090909,98.34059192559613,99.84492601480773,99.98535326656084,82.11955942885366,94.59687140704362,99.3984699093159,67.23724514234421,87.42528690547147,97.43337318624019,14.271078029919737,17.457522906647885,3.186444876728147
Mozambique,Africa,492,Low income,789645.4806173026,36842824.52448233,0.000775126845793,1,5654,3,68.91387852690255,0.0992845213565095,169,8,0.1477685050798258,457,63.3393939393939,79.25353535353534,95.86060606060605,26.37919191919192,58.09030303030303,91.84848484848484,3.97979797979798,22.598989898989903,84.78282828282829,87.87714228056342,95.97112015740481,99.82801484183653,53.99596023122179,85.87287109802975,99.10541317070549,19.882476660900853,60.17274708808519,97.84853832714055,13.579339365008604,17.422171436458047,3.8428320714494446
Mauritania,Africa,1678,Lower middle income,1043027.4259067727,6154096.318988846,0.0079858030168589,1,612,3,18.71155853645806,0.0245323035041626,57,8,0.1494252873563218,103,61.05221518987342,79.04113924050631,91.36708860759494,28.143037974683544,52.23433544303797,79.9746835443038,2.5,18.9873417721519,58.82753164556963,74.56488760312259,90.44877667625803,98.91706753789583,38.50075487667552,63.93265017635662,88.56111041881375,7.8668946037661645,31.043010913127166,66.37307955595419,13.857638028849825,15.632628486186043,1.774990457336217
Mauritius,Africa,11204,High income,2027.257006558549,1529308.966032355,0.0023021750313006,1,2372,3,23.197825939262177,-0.0032786880349947,61,10,0.1291085362969969,72,5.91919191919192,9.88989898989896,37.28181818181818,1.4074747474747473,3.88989898989899,20.594747474747475,0.0,0.0,7.878787878787878,20.62650494207442,32.73694837400701,63.2636082731956,8.186817783339679,18.34285990564105,46.48726417645461,3.7199795699596314,10.088329510466876,32.31639353069311,7.614438930007397,14.240326535153237,6.62588760514584
Malawi,Africa,412,Low income,118008.14785668516,15026830.394012678,0.0017022629778894,1,2623,3,33.90596927749547,0.0028468613245882,93,8,0.1194088669950738,140,9.778787878787881,24.321212121212046,75.93636363636362,3.8847474747474746,11.440707070707072,52.90808080808081,0.0,2.0,24.201010101010105,26.17543967634801,43.1068253114518,91.36461293718123,16.824022781124633,32.73403247983644,74.17717652501177,8.914211119383792,21.924665112713537,54.643967678659905,11.67850895069691,16.525347854194496,4.846838903497585
Malaysia,Asia,11415,Upper middle income,333490.13622096094,41606973.42095139,5.8247433190522e-05,1,87050,4,95.06917802070734,0.0494333459798299,264,12,0.1810126987173335,935,7.97272727272724,23.53232323232323,83.45656565656566,3.9703030303030307,11.324444444444445,64.71313131313131,0.0,3.97979797979798,43.795959595959594,61.99075664392361,75.85150225398895,96.22840729541208,52.842862873516744,69.46152882096163,89.87489606358328,46.86059866903375,64.2191144001167,83.6027697313411,12.717368567351578,17.543778341494434,4.826409774142855
Namibia,Africa,4957,Upper middle income,825392.9471850357,43534041.67258535,0.0009590705683033,1,5101,4,35.387246410818,0.0634797509908499,100,8,0.170556035724575,126,15.216161616161616,24.188888888888886,56.50202020202019,5.044545454545454,11.866363636363637,35.18848484848485,0.0,3.97979797979798,18.862626262626264,78.16811505582842,92.22890814907389,99.6486350183107,62.07669589332743,80.7547014168421,96.27951271226566,44.1528259164073,67.50000467820327,89.92148154241931,13.623614851540385,17.58905375719874,3.9654389056583548
New Caledonia,Oceania,12580,High income,18819.16535622125,2273864.44960339,0.0026047699664379,1,1754,3,39.22370875285871,0.0176033722854491,128,10,0.1884768617836346,147,65.31919191919191,82.44848484848484,93.86363636363635,31.742020202020203,60.30212121212121,87.8861616161616,3.8616161616161637,24.9979797979798,76.38787878787879,88.3346859997885,93.34731716863351,99.30751247723117,71.79364180471329,87.17887475494406,96.09963619665652,34.24986589965093,72.65616175567962,93.33128463549652,9.842631063389796,14.636991342722359,4.794360279332564
Niger,Africa,555,Low income,1187317.7717569158,15546877.141472328,0.0018026976203038,1,2665,3,30.897852997280733,0.0424741459589279,83,17,0.1265758951084215,203,55.25454545454544,69.03333333333333,91.83838383838383,19.395656565656566,41.679494949494945,82.08474747474747,3.880808080808083,17.21212121212121,70.23232323232322,80.44967640388334,94.62703819526912,99.43851292368423,58.729201232904906,81.55341375695916,96.87037243022372,25.380805048233746,61.98670951397617,90.77066662465329,13.987207347752857,16.55937034950613,2.572163001753272
Nigeria,Africa,2230,Lower middle income,910162.1567094316,116738959.51867156,0.000107205155012,1,47128,3,96.02246524195638,0.0327136258215993,231,14,0.1310632538031071,695,7.878787878787878,15.434343434343434,73.22222222222223,3.448989898989899,8.521919191919192,44.8410101010101,0.0,2.0,24.423232323232323,56.380413112098914,79.2454511813691,98.19342528168096,44.776609443120044,70.01007804209486,94.72577683275523,34.4106437316655,61.045915430884634,89.83502072066278,13.721378056804523,18.57545088489115,4.854072828086627
Nicaragua,Central-America,1913,Lower middle income,128296.41551943078,7340391.08008069,0.0014084444085041,1,3466,3,33.0738413350395,0.0627794889239423,79,8,0.1732510288065843,146,23.538383838383833,46.098989898989885,88.4171717171717,9.353636363636364,26.016969696969696,69.07969696969697,0.0,9.774747474747477,42.23939393939394,56.51228525841382,75.93702204714403,98.74244507136815,39.39067294728465,61.615887047996054,89.87136920312864,22.162966828885835,48.45480350518095,79.05980323807002,11.76209861193933,15.808902679836278,4.046804067896948
Netherlands,Europe,52448,High income,37666.903302140854,43247816.90848991,4.596753920006592e-05,1,108074,4,85.09593137862784,0.1902182305605078,253,8,0.1846984601745344,1166,7.878787878787878,15.414141414141412,42.488888888888866,3.613535353535353,8.343232323232323,32.07585858585858,0.0,2.0,22.666666666666664,43.595423537417474,67.28721864715548,94.77812376386494,32.331110534026195,59.12277303069661,91.38735985633137,25.370977921985624,51.82464317587563,87.87065675319852,10.536537091364355,17.58245731396392,7.045920222599566
Norway,Europe,75420,High income,325694.26534199296,51286491.81764931,0.000104631975148,1,45616,4,129.62728557305718,0.0233586842967492,471,18,0.1928246180963572,2964,48.61616161616161,73.39494949494949,96.87878787878788,34.09828282828283,60.319595959595965,93.10666666666665,17.25151515151515,48.03838383838384,86.81515151515153,93.80224656822723,97.83251872676139,99.9994688252096,90.67726231545423,96.28197737793631,99.37008650987889,87.06716768217491,94.75243646340151,98.48181296315805,12.69371438393091,17.752937958072135,5.0592235741412255
Nepal,Asia,1071,Lower middle income,148027.76471841772,21275508.244268924,0.000633545095856,1,5672,3,53.53983615844704,0.0233822137734716,149,9,0.0879673562345796,986,43.01313131313129,79.89393939393939,97.11212121212121,18.214242424242425,54.72373737373738,93.98151515151515,5.9393939393939394,27.6,89.23333333333332,77.75322323519357,96.2892732850191,99.83354914715967,59.11870951425149,82.38041359391242,98.52283971393709,41.455966778403315,67.7160799301846,95.43048924649155,11.905155134600445,16.873067121410703,4.967911986810258
Nauru,Oceania,9397,High income,22.158760122399134,16861.53506139095,0.6666666666666666,2,4,2,1.3333333333333333,,2,2,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.098232909158485,9.732790274943357,6.634557365784871
New Zealand,Oceania,42084,High income,269109.0524129092,18279966.15917853,0.0002293579296898,1,21598,3,77.26376496425625,-0.0145933036049056,241,10,0.1929967997383727,495,18.892929292929292,39.324242424242414,88.32727272727273,6.958181818181819,20.37252525252525,73.82616161616161,0.0,7.878787878787878,51.74343434343435,94.96236656792965,99.69277121985782,99.98724739834807,82.314947840196,94.19697381408005,99.22429053715761,72.93309669556463,89.41954886282076,96.70647434867281,12.502871975736376,16.721316272740125,4.2184442970037495
Oman,Asia,15474,High income,309398.7927372033,20157254.633192897,0.0002796097666449,1,18037,3,72.77346648258339,0.0170738003798046,187,10,0.1549883730703499,601,44.24242424242422,63.16262626262625,93.36363636363637,10.397373737373737,34.96343434343434,85.02434343434342,2.0,9.796969696969699,72.12323232323233,70.93832208181038,89.21240628005043,99.90032754762103,55.75082092346025,79.06106838775219,97.26358829344223,43.502737200071564,70.02472351890646,93.93101486983835,12.642386315165213,16.81907481298517,4.176688497819956
Pakistan,Asia,1285,Lower middle income,876004.8918962333,110434319.94477332,7.627267272350868e-05,1,63320,3,98.46259420936858,0.0973907053867323,269,18,0.0962896891050079,2975,18.972727272727273,37.6989898989899,78.08585858585859,9.769595959595959,24.352121212121215,63.30909090909091,3.97979797979798,13.555555555555555,49.63434343434343,26.4027378055339,46.3323870542266,83.545083208091,15.432107894480549,32.003572545721724,71.57493346954219,8.844310545059734,21.555929592016483,56.90871266503472,13.683126954259366,18.51993151256247,4.836804558303102
Panama,Central-America,15731,High income,75123.21357855652,7238119.579285795,0.0008409651015919,1,5628,3,67.88964559477287,0.0633159999458238,211,12,0.128047215807031,315,54.963636363636354,76.72828282828281,94.5868686868687,22.186161616161616,53.38111111111111,89.47707070707071,3.97979797979798,22.6,81.7939393939394,83.31123891602951,95.19399643551844,99.78855888473767,68.32055496197982,88.90437778685875,97.69515482362456,51.45471781511639,81.44148922017132,95.05511807901532,11.226884892234397,15.794872004009116,4.567987111774719
Peru,South-America,6978,Upper middle income,1294869.8023972346,124015105.44815406,9.49835216007671e-05,1,47539,3,117.58923462692282,0.177553928172321,372,16,0.088151299685278,3983,27.850505050505042,68.15959595959593,98.610101010101,16.653030303030302,43.594545454545454,97.04272727272728,7.877777777777777,26.161616161616163,94.88686868686868,98.12828678294017,99.96463492153082,99.9988871562338,95.63508999127224,98.35619354395243,99.4329277800151,92.15676883099404,97.26302501912014,98.57861781169065,14.073920709372029,18.63591393428036,4.561993224908331
Philippines,Asia,3485,Lower middle income,295980.41734908544,35761128.50080223,0.000149421162247,1,30789,4,103.35048376611796,0.1505274869364032,377,10,0.11721946683199,1610,45.55858585858586,59.314141414141424,92.85353535353535,29.334646464646468,48.62393939393939,85.05080808080807,5.9393939393939394,37.210101010101006,73.82020202020202,82.29947466909925,87.83010494513746,98.00494592081769,78.74496979804354,85.63211002947372,93.83603963514304,74.86138494474424,83.40935261462448,91.31895642668916,12.598048573513246,17.392372065400355,4.794323491887108
Palau,Oceania,15859,High income,487.1646840670142,156601.59604677328,0.0511784511784511,1,76,3,7.876767676767677,-0.1542056074766372,22,4,0.3088235294117647,16,56.19047619047619,67.71428571428568,86.66666666666667,18.247619047619047,35.5,68.1,0.0,0.0,37.142857142857146,80.39791266944678,92.13727224514942,97.81371384096853,23.829874493697847,43.88899051433007,74.51753827662436,0.046018528363514485,2.27905532651963,13.719995284184382,6.188602226221159,11.961460254356464,5.772858028135306
Papua New Guinea,Oceania,2845,Lower middle income,465313.4407848903,5983494.787331083,0.0044712720769058,1,720,3,36.82897384305835,0.0668040484140233,100,8,0.1023017902813299,216,72.94141414141414,86.28383838383837,95.8242424242424,49.37,73.19262626262626,92.43242424242425,18.864646464646466,48.95454545454545,87.25757575757575,86.96760928985837,95.0673680678526,99.23504874517236,55.88749725257655,79.19065676000696,96.72656489344392,21.783007953099037,56.61387236372501,90.65409632297167,13.050466523692974,15.604515367821447,2.5540488441284737
Poland,Europe,15595,High income,312463.9209289624,150990375.28265852,3.274496651923159e-05,1,151980,4,112.20269354708194,-0.0248282956276447,277,12,0.1713107376069914,2799,5.9393939393939394,11.696969696969695,27.87878787878788,2.318383838383838,5.922727272727273,19.354242424242425,0.0,2.0,9.7979797979798,57.76640837815316,79.72001828172459,97.77971491346095,51.05869920123516,74.43313157540986,95.79560871984735,43.814248224122906,69.23716809689383,93.39483374487244,12.65224428846606,18.832726652897783,6.180482364431725
Puerto Rico,Central-America,32874,High income,8979.731992625258,9416944.262057638,0.0003883800210215,1,12207,3,48.88531370555456,0.0854451014099006,135,8,0.1541782889457796,470,5.9393939393939394,9.7979797979798,29.575757575757574,2.03989898989899,4.94040404040404,19.37969696969697,0.0,0.0,9.7979797979798,45.1184708244395,66.228636745465,89.37934245473893,32.807002388144156,55.11634721427913,82.02519184378615,23.112623199868935,45.22736278067016,75.38427856180624,9.102725315931641,16.058021205610675,6.955295889679035
North Korea,Asia,647,Low income,122778.10597472028,29432143.805995584,0.0002951600437415,1,11657,4,58.45429640297213,-0.025508675667705,163,8,0.0982208363903154,2216,22.633333333333304,68.2050505050505,97.03030303030305,12.649595959595962,44.29929292929293,92.77060606060606,3.97979797979798,24.34141414141414,87.5878787878788,46.36309535825761,74.65092800898763,98.74212309536371,34.0643954950271,61.59791002775049,93.09557410088449,23.687601349013423,48.62877495679885,86.95380426002903,11.718133988691468,17.197597961797065,5.479463973105596
Portugal,Europe,23145,High income,91989.72239742505,60419711.36760302,5.06565584093184e-05,1,99422,4,87.31793173312434,0.0125167336090401,237,12,0.1788759628490823,3291,9.892929292929262,19.179797979797954,58.58080808080807,5.197979797979798,12.545151515151515,45.397777777777776,0.0,5.9393939393939394,32.90909090909091,83.37704900819693,94.81564479830271,99.51429996785855,59.7871733974614,78.60716380685315,95.63377444516884,52.143876794139686,71.26743517272037,90.12159891224145,11.42943213671934,17.91682595681114,6.487393820091801
Paraguay,South-America,5415,Upper middle income,399923.3754213821,22198928.48046131,0.0005213166427564,1,9960,3,55.64824321787199,0.0830761687493957,128,14,0.1259293465712306,255,24.694949494949455,53.49292929292927,91.69898989898991,7.247575757575757,25.052727272727275,81.66636363636364,0.0,7.878787878787878,66.21010101010101,93.61115289678261,99.3393956854118,99.96230516759634,73.85052339644407,90.98352388038576,98.76593819010861,57.7345971651493,82.19556872303806,95.97260425156928,12.899028246293337,16.91555457903175,4.016526332738412
Gaza Strip,Asia,3199,Lower middle income,6221.762379126672,4170843.7091362905,0.0007553583122473,1,6569,3,46.83728990914197,0.0288410731688935,127,10,0.1695515658964656,625,15.356565656565653,44.15959595959595,86.6919191919192,7.346969696969698,18.787070707070708,68.06969696969696,2.0,7.878787878787878,43.75757575757576,41.694578215377234,67.03983040098896,97.561860497726,21.638704488903812,43.393565003348904,87.34735976228721,8.981068196301,27.850926147816384,72.51053395594433,8.735808486295438,15.243628901639413,6.507820415343976
French Polynesia,Oceania,14324,High income,4081.466760441425,355402.0887967984,0.0069771498342926,1,680,3,20.291121576835863,0.0524362547374615,49,8,0.1332831325301204,67,54.48340874811462,68.9366515837104,86.36123680241327,13.676093514328809,34.37518853695324,70.09690799396681,0.0,7.356711915535449,34.98868778280543,46.70390666969594,71.32374915001276,93.89730589016233,21.423562070084998,40.72771765114649,73.50283087816287,0.9747681773066417,11.577351121361929,52.30194196007284,8.31421170290172,12.781005071997736,4.466793369096017
Qatar,Asia,64782,High income,11615.77561382822,5897695.0039504655,0.0004057888168463,1,13621,3,34.96507734550539,0.1759092406913539,92,12,0.1607627666451196,261,5.9393939393939394,15.434343434343434,51.2010101010101,2.80020202020202,8.013737373737374,31.432525252525252,0.0,2.0,15.414141414141412,59.80130290941992,72.96344374334646,82.77898564277633,52.4243252125348,68.47587511076713,80.333697670222,44.45913626679987,63.04457776022423,78.11594155185043,9.36011941988663,15.59007215524516,6.22995273535853
Romania,Europe,12920,High income,238439.72113263997,70396037.49557905,9.65073698635096e-05,1,46520,4,94.93249012404632,0.0280196729003861,238,11,0.1622519519452336,3319,9.7979797979798,20.976767676767647,86.97575757575757,5.330909090909091,13.818585858585859,75.27626262626262,0.0,5.9393939393939394,57.91313131313131,75.95961588085346,90.04205228174933,99.03588670825184,69.38754432315974,82.51443669544686,95.57719800610421,62.960745975980075,77.10860915457383,91.32421256515325,12.381871815783775,18.069647533970016,5.687775718186243
Russia,Europe,11585,Upper middle income,18767331.869129494,644012600.0897533,1.605860619572608e-05,1,260683,4,331.32359724400624,0.1181867049616832,1367,12,0.1306639583309692,25975,75.04141414141414,93.27373737373738,99.95959595959596,62.69454545454546,87.81767676767677,99.8549494949495,48.62020202020202,81.24040404040404,99.73737373737372,98.46167947467353,99.90741682408618,99.99999999999932,96.48542469663504,99.57937715145577,99.99320856696443,94.4806022719529,99.10231775155653,99.96222253638233,16.747628249770784,20.28322884923399,3.535600599463206
Rwanda,Africa,802,Low income,25325.76990823662,7489067.1101304125,0.0023578585039031,1,1918,3,22.218350236646383,0.0226547489766926,57,8,0.1299117882919005,76,7.970707070707038,18.535353535353536,44.92626262626261,3.0952525252525254,7.4597979797979805,26.44343434343434,0.0,2.0,9.7979797979798,23.446589127921026,41.863122325263504,81.29976037183644,14.510324669981642,30.354105621552026,64.80641035867565,7.246815973624363,19.211956815021274,50.48984880684095,10.13957772976975,15.828954796351777,5.689377066582027
Saudi Arabia,Asia,23140,High income,1924952.234628658,145904879.50579983,3.663100711678624e-05,1,140804,4,117.02864583077512,0.1301187335146469,280,28,0.0944085018993202,4268,11.696969696969695,26.142424242424244,87.67777777777778,6.2050505050505045,15.93878787878788,71.23343434343434,2.0,7.878787878787878,48.30000000000001,93.7988967842261,99.32069722734347,99.98936056607342,84.4853428367254,95.96165066443005,99.74514464294438,76.89706215060602,92.56367657103158,99.04936558091136,14.470411712216253,18.798465457113345,4.328053744897092
Sudan,Africa,442,Low income,1883877.0824138862,29706951.471454933,0.0005013562204999,1,9366,3,59.15701935108682,0.081152721490912,161,9,0.1075572746206486,604,66.97575757575757,89.1010101010101,97.67777777777778,37.19767676767677,72.35030303030302,95.79121212121213,11.655555555555555,46.4040404040404,92.68282828282827,83.20080499413386,98.00381818662537,99.92809231049047,57.06096848692382,85.78569449922115,99.12924401316845,30.220438336114277,65.05936657293714,96.81992336856996,14.448842489109934,17.206891632663975,2.7580491435540413
Senegal,Africa,1447,Lower middle income,196861.68667965173,14602324.28369282,0.0011116889399528,1,4596,3,38.883117856926894,-0.0148633692089811,119,14,0.1361486486486486,145,43.810101010100986,51.76666666666666,79.08282828282827,8.077171717171717,22.02949494949495,59.226262626262624,0.0,2.0,32.41919191919192,53.61189572777327,64.70369388191638,86.69130201497187,36.49101806519305,55.289504694867794,76.40366335472605,17.197799202576743,44.98423118642674,67.92569147936813,12.190256663061014,16.496691271521193,4.306434608460178
Singapore,Asia,65233,High income,696.7693990358962,2717110.7698218827,0.0003753007824674,1,13974,4,36.04447198786812,0.1717380292032581,106,8,0.1559739729041586,98,2.0,3.97979797979798,9.7979797979798,0.2596969696969697,0.8184848484848485,4.893232323232323,0.0,0.0,0.0,12.76318442876048,26.578004098751855,62.192772570346314,8.580793685053276,20.709594970657086,53.35798976876529,5.33437043710905,15.545465146062979,46.31972212706134,6.546454508150139,14.815079656742657,8.26862514859252
